Number of elem 23380 
Number of local values per element 3 
22;0;2.531647e-63;-6.790111e-61;3.712442e-60;
22;1;-4.547387e-60;-6.088075e-61;-9.852353e-59;
22;2;1.376531e-59;-2.551075e-60;2.905424e-58;
23;0;2.758259e-04;8.631660e-04;-2.585980e-02;
23;1;2.872882e-04;7.536986e-04;-2.246058e-02;
23;2;2.397129e-04;7.448771e-04;-3.158930e-02;
24;0;-4.621584e-47;-9.616095e-47;2.617921e-45;
24;1;1.605002e-47;4.830216e-47;-4.382440e-46;
24;2;-5.500969e-47;-2.021885e-46;3.813184e-45;
25;0;2.393402e-04;4.447611e-04;-4.403266e-03;
25;1;2.000207e-04;6.978703e-04;-1.563183e-02;
25;2;2.467759e-04;7.773354e-04;-2.189477e-02;
26;0;-2.466720e-04;4.005274e-05;-5.633600e-04;
26;1;-1.737045e-04;-5.076344e-05;-2.130585e-03;
26;2;-2.008971e-04;-6.601740e-06;-2.057472e-03;
27;0;-2.057957e-03;-5.345928e-03;2.586138e-02;
27;1;3.230216e-04;2.998547e-03;-3.197541e-02;
27;2;-1.749617e-03;1.306775e-03;-1.233982e-02;
28;0;1.623599e-04;-2.775055e-03;-2.616313e-02;
28;1;1.696056e-03;-1.514554e-03;-2.392102e-02;
28;2;8.497098e-04;-2.647287e-03;-3.305958e-02;
29;0;-1.941975e-04;2.416051e-04;3.706786e-03;
29;1;-4.028087e-04;4.533442e-04;5.419630e-03;
29;2;-1.386668e-05;-1.013571e-04;-1.787161e-04;
30;0;-2.117127e-04;-1.853535e-04;4.680056e-03;
30;1;-2.722199e-04;-4.945309e-04;-3.229434e-04;
30;2;-1.086781e-04;-4.435148e-04;-1.701399e-03;
31;0;-1.493086e-41;-1.157116e-41;3.790654e-40;
31;1;3.736925e-41;3.594203e-41;-1.439807e-39;
31;2;4.733156e-41;6.822014e-41;-1.589349e-39;
32;0;-3.670937e-06;-6.110779e-06;1.734999e-04;
32;1;-9.552247e-06;-4.353924e-06;2.556300e-04;
32;2;-2.474609e-05;-1.698808e-05;6.154470e-04;
33;0;1.534416e-04;-4.173480e-04;-1.076901e-02;
33;1;-2.133805e-04;-6.039568e-04;-5.600028e-03;
33;2;-3.832508e-04;-6.095527e-04;-3.080098e-03;
34;0;-5.287087e-06;-8.645479e-06;-7.206547e-05;
34;1;-1.260928e-06;-2.653976e-06;2.782753e-05;
34;2;-9.844876e-06;-1.794753e-05;-3.018677e-04;
35;0;-9.707491e-05;-8.075474e-04;-6.476153e-03;
35;1;-2.511478e-04;-9.970938e-04;-4.806295e-03;
35;2;-2.389431e-04;-8.840732e-04;-4.669560e-03;
36;0;-1.965335e-05;-2.407675e-05;-7.136226e-04;
36;1;-7.453112e-06;-1.228144e-05;-2.030423e-04;
36;2;-1.163404e-05;-1.746652e-05;-3.728089e-04;
37;0;-1.961165e-04;1.254082e-03;2.670624e-02;
37;1;-3.582033e-04;1.182089e-03;2.645793e-02;
37;2;-2.736099e-04;1.353425e-03;2.803057e-02;
38;0;-2.718711e-05;-1.262856e-04;-1.088434e-03;
38;1;-1.081646e-04;-1.960740e-04;-3.259736e-03;
38;2;-8.545667e-05;-1.419940e-04;-2.250283e-03;
39;0;3.561773e-06;5.408437e-04;2.510020e-03;
39;1;6.533760e-06;3.894768e-04;2.766504e-04;
39;2;2.015254e-04;2.882269e-04;3.608814e-03;
40;0;-3.602442e-57;7.935382e-57;-1.280115e-55;
40;1;2.305829e-57;-2.879340e-57;6.695047e-56;
40;2;7.971991e-57;-1.403279e-56;2.637998e-55;
41;0;9.357015e-04;-2.639845e-03;-3.236751e-02;
41;1;1.519211e-03;-4.356055e-03;-4.046347e-02;
41;2;1.313020e-03;-2.883950e-03;-3.024984e-02;
42;0;-3.557442e-13;2.480827e-12;-2.630700e-11;
42;1;1.469466e-12;-7.262695e-12;1.664326e-10;
42;2;6.026268e-13;-3.797412e-12;8.501893e-11;
43;0;-1.795755e-04;2.661116e-04;9.850302e-03;
43;1;-1.667632e-04;1.359010e-04;6.503677e-03;
43;2;-1.841395e-04;1.284703e-04;7.124869e-03;
44;0;5.718835e-04;-1.081483e-03;2.031792e-02;
44;1;-9.592125e-04;-1.054135e-03;1.071223e-02;
44;2;2.182534e-05;-3.064863e-04;5.643004e-03;
45;0;-3.981854e-03;3.317720e-03;1.164441e-03;
45;1;8.812395e-04;1.144904e-03;1.647615e-02;
45;2;-3.795089e-03;2.321504e-03;-5.908134e-03;
46;0;2.780992e-03;-3.786519e-04;3.816515e-02;
46;1;1.368683e-03;6.414898e-04;2.724758e-02;
46;2;1.507326e-03;1.114287e-03;2.743492e-02;
47;0;8.609003e-05;2.262738e-04;2.705191e-03;
47;1;2.263989e-04;3.358944e-04;7.432066e-03;
47;2;-4.255761e-05;4.507967e-05;4.452341e-04;
48;0;3.728090e-04;-1.478583e-03;2.947644e-02;
48;1;-5.664138e-04;-2.573799e-03;4.850983e-02;
48;2;-8.379025e-04;-3.142287e-03;7.156363e-02;
49;0;3.554900e-03;-2.459402e-03;-1.403177e-02;
49;1;3.024487e-03;-2.381144e-03;-2.222332e-02;
49;2;3.221791e-03;-1.838095e-03;-1.697734e-02;
50;0;-2.651792e-04;2.603198e-04;-4.068118e-03;
50;1;-3.212998e-04;1.450251e-04;3.126140e-03;
50;2;-2.820821e-04;1.741636e-04;5.328861e-04;
51;0;-3.170456e-07;7.920192e-07;2.887720e-05;
51;1;-3.619899e-07;1.667654e-06;3.840910e-05;
51;2;-3.057003e-07;1.216493e-06;2.683889e-05;
52;0;-6.066206e-04;-1.028771e-04;7.324391e-03;
52;1;-4.501052e-04;4.935690e-05;-3.958546e-03;
52;2;-5.297324e-04;-8.199086e-05;2.591006e-04;
53;0;4.657802e-44;-2.093066e-44;1.155421e-42;
53;1;1.085245e-43;-1.297939e-43;4.537068e-42;
53;2;-3.236602e-43;1.511069e-43;-8.036309e-42;
54;0;2.733784e-10;-3.719492e-10;-1.183686e-08;
54;1;-2.192450e-10;-6.868513e-10;-3.679652e-09;
54;2;6.216254e-10;4.559707e-10;-7.542966e-09;
55;0;3.233631e-04;9.423485e-04;6.802323e-03;
55;1;5.125562e-04;9.817590e-04;8.394629e-03;
55;2;4.116261e-04;9.000792e-04;6.801000e-03;
56;0;-3.465628e-09;-6.714541e-09;-3.238283e-08;
56;1;2.292564e-09;4.037197e-09;3.321595e-08;
56;2;-2.955922e-09;-2.299758e-09;-5.653759e-08;
57;0;-2.007166e-04;8.064117e-04;-1.782062e-02;
57;1;-1.122882e-04;5.673637e-04;-1.800546e-02;
57;2;-2.386961e-04;5.718337e-04;-1.507255e-02;
58;0;-6.134612e-05;-2.684661e-04;-1.177788e-02;
58;1;3.299053e-06;-1.880925e-04;-1.267472e-02;
58;2;-2.437668e-05;-3.954621e-04;-1.712824e-02;
59;0;4.535024e-12;5.556164e-12;9.656798e-11;
59;1;-8.335520e-13;-2.730487e-12;-1.595112e-12;
59;2;5.545955e-12;5.057367e-12;1.439938e-10;
60;0;2.227574e-07;-1.924888e-07;4.416039e-06;
60;1;-1.868212e-07;9.520499e-08;-3.174859e-06;
60;2;-4.076696e-07;2.520613e-07;-8.975565e-06;
61;0;8.594076e-10;-1.270981e-09;-2.556469e-08;
61;1;-2.812816e-10;2.980047e-10;7.311030e-09;
61;2;1.028065e-09;-1.021029e-09;-2.116404e-08;
62;0;8.225970e-05;-1.003161e-04;9.136366e-04;
62;1;4.052903e-05;-5.836844e-05;6.422470e-04;
62;2;2.431922e-05;-7.468683e-05;1.544098e-04;
63;0;2.065299e-06;1.072563e-04;-3.097039e-03;
63;1;-2.147935e-04;2.896389e-04;2.261345e-03;
63;2;-4.511524e-04;1.707191e-04;8.095443e-03;
64;0;6.047173e-04;9.146586e-04;-3.666360e-02;
64;1;4.142506e-04;9.062772e-04;-3.292458e-02;
64;2;6.675776e-04;1.011671e-03;-3.154990e-02;
65;0;-1.941936e-37;-3.304776e-37;1.119577e-36;
65;1;5.684966e-37;1.141516e-36;-3.921170e-36;
65;2;-2.145417e-37;-3.829944e-37;1.326660e-36;
66;0;-3.947156e-11;7.843442e-11;-8.577531e-10;
66;1;-7.446939e-11;-2.882257e-10;6.244984e-09;
66;2;9.274974e-12;-1.266816e-10;2.581561e-09;
67;0;-5.183029e-02;-3.839242e-02;-2.710801e-02;
67;1;-1.952144e-02;-7.949883e-03;6.223546e-03;
67;2;-2.913563e-02;-3.846002e-02;-8.843745e-02;
68;0;1.850717e-04;8.748406e-05;-3.260708e-03;
68;1;1.593824e-04;2.027591e-04;-5.197077e-03;
68;2;1.443771e-04;1.384167e-04;-5.331434e-03;
69;0;-8.886396e-04;1.285684e-03;6.541523e-03;
69;1;-2.465456e-04;6.768920e-04;2.382920e-03;
69;2;-3.664645e-04;8.448926e-04;-1.060183e-02;
70;0;8.489885e-04;1.077911e-03;-2.263999e-02;
70;1;7.725766e-04;9.399060e-04;-1.913999e-02;
70;2;5.277254e-04;7.960156e-04;-1.373261e-02;
71;0;1.980435e-03;-2.591296e-03;-3.246602e-02;
71;1;2.547949e-03;-1.851007e-03;-2.619062e-02;
71;2;2.413318e-03;-2.708022e-03;-3.046236e-02;
72;0;2.504850e-18;-1.040855e-18;-2.516605e-17;
72;1;-4.390804e-18;5.303070e-19;6.231835e-17;
72;2;-5.768816e-18;1.842956e-18;9.997235e-17;
73;0;3.895774e-17;-2.607185e-17;-1.103636e-15;
73;1;9.069611e-17;-4.311364e-17;-2.134850e-15;
73;2;2.858925e-17;4.286896e-18;-6.003025e-16;
74;0;1.762833e-11;1.797353e-11;-7.982745e-10;
74;1;-9.190068e-12;-4.135245e-12;2.544593e-10;
74;2;-1.238263e-11;-9.645455e-12;3.901408e-10;
75;0;-1.246844e-03;7.568289e-04;-2.575804e-03;
75;1;-9.530786e-04;4.307820e-04;-3.814762e-03;
75;2;-1.191170e-03;6.960166e-04;-5.067705e-03;
76;0;2.577534e-03;-4.060828e-03;-3.354179e-02;
76;1;2.559455e-03;-2.983176e-03;-2.806500e-02;
76;2;3.036253e-03;-2.985198e-03;-2.308196e-02;
77;0;-1.479499e-06;-1.872702e-07;1.816557e-05;
77;1;-3.559241e-07;-3.114777e-07;-2.872429e-06;
77;2;2.625784e-07;-8.301985e-07;-2.320639e-05;
78;0;-2.456710e-09;-5.108960e-09;-3.542180e-07;
78;1;-2.036251e-08;9.891524e-08;-2.303638e-06;
78;2;-5.713076e-09;7.431767e-08;-1.738979e-06;
79;0;5.311998e-04;-2.235024e-03;4.838384e-02;
79;1;1.750176e-04;-2.480537e-03;6.054005e-02;
79;2;3.581691e-04;-2.253098e-03;5.368638e-02;
80;0;1.543507e-38;-2.410386e-38;8.949875e-37;
80;1;7.304837e-39;-2.242901e-39;2.500265e-37;
80;2;-1.082000e-38;4.085889e-38;-1.106656e-36;
81;0;7.478074e-04;9.308010e-04;8.471880e-03;
81;1;9.656427e-04;9.718847e-04;9.053815e-03;
81;2;8.750499e-04;8.378502e-04;8.345341e-03;
82;0;1.357606e-08;-8.903997e-09;7.840979e-08;
82;1;-2.805251e-09;2.530563e-09;9.130493e-09;
82;2;3.410895e-09;2.511250e-08;-1.487301e-07;
83;0;-2.552824e-03;2.020640e-03;6.583170e-02;
83;1;-2.289813e-03;1.866272e-03;5.431134e-02;
83;2;-2.179413e-03;1.781472e-03;5.705249e-02;
84;0;-5.954127e-11;1.039589e-10;7.703115e-09;
84;1;2.240340e-09;-1.209665e-09;-5.359343e-08;
84;2;2.492852e-11;-2.957543e-10;7.862583e-11;
85;0;3.052503e-04;8.234123e-04;-1.630326e-02;
85;1;-7.498142e-04;-4.100648e-04;1.749947e-02;
85;2;-1.641464e-04;1.390391e-04;-6.912432e-04;
86;0;-2.025714e-04;3.647840e-04;-8.100018e-03;
86;1;-1.964548e-04;5.324342e-04;-8.784145e-03;
86;2;-6.488810e-05;5.816330e-04;-8.337470e-03;
87;0;1.847080e-13;-7.553711e-14;-5.534880e-13;
87;1;-1.187368e-13;-1.236436e-14;-5.841190e-13;
87;2;1.553553e-13;-9.633769e-14;-2.407185e-13;
88;0;9.364187e-22;-1.684078e-21;3.218326e-20;
88;1;-5.831734e-22;1.197703e-21;-1.945668e-20;
88;2;1.103645e-21;-1.607191e-21;2.516048e-20;
89;0;3.679810e-04;4.521724e-04;-5.041356e-03;
89;1;2.092339e-04;1.427810e-04;-1.078821e-02;
89;2;3.028349e-04;4.139608e-04;-4.318126e-03;
90;0;-5.290148e-04;8.648225e-05;-5.538231e-03;
90;1;-5.102962e-04;9.708693e-05;-3.837034e-03;
90;2;-5.117398e-04;-6.456968e-05;-2.699997e-03;
91;0;-7.654793e-04;1.236699e-03;2.734690e-02;
91;1;-7.497465e-04;1.241406e-03;2.876248e-02;
91;2;-7.717700e-04;1.141504e-03;2.687651e-02;
92;0;-5.464504e-04;3.759650e-04;1.287769e-02;
92;1;-2.444822e-04;2.214942e-04;3.593266e-03;
92;2;-3.248203e-04;2.153649e-04;6.338641e-03;
93;0;-1.455397e-07;-5.089762e-07;2.114783e-05;
93;1;7.994199e-06;3.596440e-06;-1.972410e-04;
93;2;2.052885e-06;6.175162e-07;-4.424387e-05;
94;0;1.203174e-03;-4.844032e-04;-1.836974e-02;
94;1;1.374027e-03;-6.680326e-04;-2.081820e-02;
94;2;9.741293e-04;-3.949385e-04;-1.827682e-02;
95;0;5.053635e-04;1.857524e-04;-9.053996e-03;
95;1;5.150550e-04;2.332460e-04;-6.699558e-03;
95;2;6.026965e-04;2.745356e-04;-6.336388e-03;
96;0;1.109100e-04;2.044852e-04;-5.397788e-03;
96;1;1.809487e-04;1.705270e-04;-5.849466e-03;
96;2;2.282957e-04;2.818810e-04;-7.937437e-03;
97;0;2.037489e-04;-5.276808e-05;-1.259084e-02;
97;1;1.846106e-04;1.283867e-04;-8.471926e-03;
97;2;1.496268e-04;5.336225e-05;-1.017149e-02;
98;0;7.308130e-05;7.413767e-04;-1.212667e-03;
98;1;3.116838e-03;-1.491732e-03;2.056261e-02;
98;2;-4.074277e-04;3.813709e-04;-5.489425e-03;
99;0;-7.513480e-11;1.120289e-11;-5.147479e-10;
99;1;-3.607136e-11;2.260457e-13;-2.333716e-10;
99;2;3.379785e-11;-6.108402e-13;2.342857e-10;
100;0;-1.000250e-33;7.789138e-34;-1.969167e-33;
100;1;1.583205e-33;-1.795447e-33;5.966868e-34;
100;2;-3.392080e-34;5.475183e-34;7.412495e-34;
101;0;-1.183260e-03;-1.229478e-04;-5.851359e-04;
101;1;-1.387569e-03;-4.119481e-04;4.709393e-03;
101;2;-1.571360e-03;-7.620480e-05;-1.003576e-03;
102;0;-3.682710e-18;3.318085e-18;3.481140e-17;
102;1;3.856910e-19;5.872003e-18;-1.159838e-16;
102;2;-1.226972e-17;-1.628388e-17;3.892190e-16;
103;0;-7.768875e-08;5.922867e-08;1.892190e-06;
103;1;-1.876923e-08;2.846237e-10;7.309671e-07;
103;2;-9.958009e-08;-3.344399e-08;-6.782523e-08;
104;0;-3.398711e-04;1.074413e-03;4.438783e-03;
104;1;-3.413553e-04;1.312625e-03;4.062474e-03;
104;2;8.167034e-05;1.144597e-03;3.529734e-03;
105;0;-2.184075e-23;5.452011e-23;-5.453077e-22;
105;1;1.989262e-23;2.985021e-23;-1.180021e-21;
105;2;-1.451030e-22;-1.245084e-22;3.868005e-21;
106;0;-1.614085e-55;9.941077e-56;-2.839988e-54;
106;1;-8.817160e-56;4.104934e-56;-1.696383e-54;
106;2;2.009486e-55;-2.242181e-55;4.887951e-54;
107;0;4.211869e-04;-2.008658e-03;1.744466e-02;
107;1;4.498821e-04;-3.831986e-03;1.117492e-02;
107;2;-1.272782e-04;-1.983507e-03;1.986150e-02;
108;0;-1.337855e-63;-2.122308e-63;-4.009705e-62;
108;1;1.045205e-63;1.911586e-63;3.433393e-62;
108;2;-9.847316e-64;-2.403380e-63;-4.110287e-62;
109;0;-9.565052e-05;4.739830e-04;5.476706e-03;
109;1;-9.094574e-05;6.057033e-04;4.341031e-03;
109;2;-5.205703e-05;5.375484e-04;5.168604e-03;
110;0;-2.975588e-36;-4.650448e-35;6.630488e-35;
110;1;6.006491e-35;-1.679198e-35;-1.668510e-33;
110;2;1.102870e-36;3.942533e-35;1.068156e-34;
111;0;-1.985515e-04;-1.332805e-06;3.044873e-03;
111;1;-1.887420e-04;1.253084e-04;7.060315e-03;
111;2;-1.694053e-04;1.338039e-04;6.462248e-03;
112;0;7.285383e-03;-6.870187e-04;4.356893e-02;
112;1;7.457250e-03;-1.122150e-03;5.496107e-02;
112;2;5.989872e-03;-2.468118e-04;3.647574e-02;
113;0;-1.646793e-03;-1.077919e-03;5.477847e-03;
113;1;-1.910064e-03;5.096038e-04;-1.177539e-02;
113;2;-4.753142e-05;4.184623e-04;-1.261074e-02;
114;0;-5.903828e-56;6.735893e-55;-8.590906e-54;
114;1;-2.101947e-55;-6.608029e-55;6.051882e-54;
114;2;3.864970e-56;7.957311e-55;-1.170267e-53;
115;0;1.242217e-04;2.283279e-04;-1.654340e-03;
115;1;1.714362e-04;6.833159e-05;-5.281175e-03;
115;2;7.208620e-06;1.106357e-04;-3.162118e-04;
116;0;-1.066471e-03;6.136252e-04;-2.602751e-03;
116;1;-1.020076e-03;1.033415e-03;-5.033531e-03;
116;2;-6.812960e-04;7.785635e-04;-1.221852e-02;
117;0;-3.074307e-53;-1.648907e-52;1.774890e-51;
117;1;-3.390409e-52;7.297363e-52;-1.624993e-50;
117;2;3.663601e-53;-2.474781e-52;5.171206e-51;
118;0;-4.741530e-61;-2.262286e-59;4.781782e-58;
118;1;-8.449037e-60;2.622780e-59;-6.518507e-58;
118;2;-2.027408e-60;-1.933858e-60;2.237059e-59;
119;0;-1.358937e-17;-1.437783e-16;7.066760e-15;
119;1;-1.843136e-17;-2.236451e-16;9.920364e-15;
119;2;-1.415385e-16;8.645883e-16;-3.168458e-14;
120;0;1.017687e-06;-3.497061e-07;-1.252836e-05;
120;1;2.009646e-06;2.972101e-07;-1.254621e-05;
120;2;1.313307e-06;-5.729475e-07;-1.835978e-05;
121;0;5.136928e-57;-9.464098e-58;4.733692e-56;
121;1;2.967884e-57;-1.943612e-57;7.399435e-56;
121;2;-5.315519e-57;-3.548931e-57;2.427910e-56;
122;0;1.220232e-04;-3.466247e-04;-9.406995e-03;
122;1;2.386198e-06;-3.512412e-04;-5.942865e-03;
122;2;-4.419689e-05;-2.172159e-04;-6.987960e-03;
123;0;4.753372e-65;-9.170954e-64;-2.530472e-62;
123;1;7.933508e-63;7.496671e-63;2.657447e-61;
123;2;-8.913870e-63;-9.202794e-63;-2.411876e-61;
124;0;1.188453e-52;5.254824e-52;-8.882910e-51;
124;1;3.831577e-53;-2.565979e-52;3.890455e-51;
124;2;2.119991e-52;6.850376e-52;-1.409111e-50;
125;0;-5.334916e-04;1.186210e-03;2.981564e-02;
125;1;-4.661937e-04;1.117062e-03;2.818819e-02;
125;2;-7.039373e-04;1.137939e-03;3.112519e-02;
126;0;3.267369e-05;-4.952473e-04;-2.476131e-02;
126;1;1.198417e-04;-4.501179e-04;-2.496120e-02;
126;2;1.081694e-04;-4.454579e-04;-2.578496e-02;
127;0;-3.232459e-06;-1.495598e-05;-3.762787e-04;
127;1;-2.331526e-06;-1.580192e-05;-3.654666e-04;
127;2;-5.707949e-06;-3.124277e-05;-7.213317e-04;
128;0;-6.990712e-05;1.199885e-03;9.150010e-03;
128;1;-5.950520e-04;1.486547e-03;2.459516e-02;
128;2;-1.237929e-04;1.456004e-03;2.062621e-02;
129;0;-3.773332e-05;2.369880e-04;4.141790e-03;
129;1;-2.641002e-04;5.218457e-04;1.110600e-02;
129;2;-1.419446e-04;4.960459e-04;1.079438e-02;
130;0;1.904855e-40;-1.805703e-40;-4.825241e-39;
130;1;-8.254177e-41;9.573078e-41;1.997882e-39;
130;2;2.756574e-41;2.065252e-41;-1.658912e-40;
131;0;3.491117e-69;1.769835e-70;6.570577e-68;
131;1;-2.020659e-69;6.670579e-71;-4.034495e-68;
131;2;1.496003e-69;2.405916e-70;3.295599e-68;
132;0;-4.139622e-21;2.969048e-20;-6.666151e-19;
132;1;2.913386e-20;3.343890e-20;-1.830879e-18;
132;2;-1.375233e-19;-6.905673e-20;4.198056e-18;
133;0;2.565116e-03;-1.873770e-03;-2.606603e-02;
133;1;2.681864e-03;-2.346194e-03;-2.685728e-02;
133;2;2.392397e-03;-2.683137e-03;-3.052754e-02;
134;0;1.172030e-20;3.174521e-20;-7.062494e-19;
134;1;-5.452082e-20;1.314595e-20;1.374831e-18;
134;2;-1.564563e-19;2.270068e-20;2.511669e-18;
135;0;1.250683e-03;1.117162e-03;-3.042574e-02;
135;1;1.279375e-03;1.263106e-03;-3.238302e-02;
135;2;1.065348e-03;8.719274e-04;-2.305191e-02;
136;0;-2.269679e-04;-6.789531e-04;-1.371227e-02;
136;1;-2.382354e-04;-4.418550e-04;-1.034489e-02;
136;2;1.315374e-04;-1.133713e-03;-1.319024e-02;
137;0;-1.073703e-04;9.228831e-05;3.288104e-03;
137;1;-1.610436e-04;1.328868e-04;3.411416e-03;
137;2;-1.577290e-04;1.213471e-04;2.477724e-03;
138;0;4.991449e-04;4.439887e-04;2.830315e-03;
138;1;4.115657e-04;5.310073e-04;3.067884e-03;
138;2;4.564220e-04;5.167549e-04;3.705341e-03;
139;0;1.902851e-42;-2.119309e-42;6.525367e-41;
139;1;3.749400e-42;-1.995438e-42;7.792047e-41;
139;2;-1.270633e-42;8.846132e-43;-3.671966e-41;
140;0;-8.506576e-06;-2.554908e-06;2.166738e-04;
140;1;3.647896e-05;-5.841257e-05;7.704702e-04;
140;2;4.117220e-05;-5.588719e-05;8.011979e-04;
141;0;1.216828e-03;-6.416210e-04;-2.311044e-02;
141;1;1.153072e-03;-5.219623e-04;-2.036579e-02;
141;2;1.164540e-03;-5.239995e-04;-2.015336e-02;
142;0;-2.778196e-63;-7.476622e-65;-4.990814e-62;
142;1;2.392449e-63;-1.220334e-64;2.828646e-62;
142;2;-8.620787e-65;3.739578e-64;7.924722e-63;
143;0;-1.264888e-04;-2.704118e-04;-2.584808e-03;
143;1;-8.983535e-05;-2.868921e-04;-3.233351e-03;
143;2;-1.701057e-04;-2.261406e-04;-1.535459e-04;
144;0;-5.678755e-58;2.665137e-59;-1.043077e-56;
144;1;6.111055e-58;5.791547e-59;1.229059e-56;
144;2;-1.412355e-57;1.425921e-58;-2.739809e-56;
145;0;1.548127e-03;4.477751e-03;-3.300910e-02;
145;1;1.640762e-03;1.893125e-04;-1.860386e-02;
145;2;2.587476e-04;1.847407e-03;-2.569130e-02;
146;0;2.239782e-03;-9.597107e-04;7.328717e-03;
146;1;3.083502e-03;-8.372789e-04;1.269072e-02;
146;2;6.642960e-03;-1.411757e-03;1.911128e-02;
147;0;-3.630709e-70;-1.024138e-69;4.484528e-68;
147;1;-8.812665e-69;2.352462e-69;2.105492e-67;
147;2;1.016617e-68;1.312683e-69;-3.178300e-67;
148;0;-6.596829e-26;5.507386e-26;2.483346e-24;
148;1;3.215038e-25;-1.445235e-25;-6.323877e-24;
148;2;-9.733576e-26;1.327755e-26;1.370979e-24;
149;0;-3.462937e-32;1.277837e-32;6.988484e-31;
149;1;-4.531549e-32;9.611580e-33;9.533340e-31;
149;2;1.695383e-32;-1.552781e-32;-3.967760e-31;
150;0;6.149552e-08;2.942292e-08;-1.531828e-06;
150;1;1.339860e-07;2.362293e-08;-2.300866e-06;
150;2;-7.109948e-08;-1.390360e-08;1.152009e-06;
151;0;-8.198146e-07;1.415478e-07;-7.341720e-05;
151;1;4.937148e-07;1.229574e-06;6.057970e-05;
151;2;5.384130e-07;1.215281e-06;5.739104e-05;
152;0;-1.120335e-03;6.143731e-04;-3.536868e-03;
